cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
BDYESTIM,ok,ca41eded667b5a0d33183e1fcdfade0a608d49ca23cf3ba8ccff4fbad6077742,175,128,261492,60,60,0x00000000,0,BDYESTIM,BDYESTIM,,BDREFG,,,
BDZIDRAN,ok,b7d0c35107273a9aae1eb94b0b334402d979cbb88f9746708ee9c1ed5915c407,420,128,261493,70,70,0x00000000,0,BDZIDRAN,BDZIDRAN,,,,,BDREFG
BDINFEC7,ok,fe735b05bf65128be6a71f34cada94fffca906052a6da2c135ca18b3a517c07c,175,128,261490,60,60,0x00000000,0,BDINFEC7,BDINFECT,,,,,BDREFG
BDXERRA,ok,12064b0e49aba00a123b823b5120c550396f9b5de0146c2cc538f115a8286a1a,175,128,261491,60,60,0x00000000,0,BDXERRA,BDXERRA,,,,,BDREFG
BDINFEC4,ok,f5dada50cce2b81135fcdaa7f2c0056d98a669761787706ae2bb354c74ce70ac,420,128,261490,70,70,0x00000000,0,BDINFEC4,BDINFECT,,,,,BDREFG
BDINFEC5,ok,641c4c75077a1d7203066826301e27b575fa0641581ca952ae66561dce539754,175,128,261490,60,60,0x00000000,0,BDINFEC5,BDINFECT,,,,,BDREFG
BDINFEC6,ok,d46406c6c9ce29d1c38825eeedc6299f2bb40250d5ab1a3d81834d341a861fff,420,128,261490,70,70,0x00000000,0,BDINFEC6,BDINFECT,,,,,BDREFG
BDFIST97,ok,2c912585d1af585798ead0272c34eb733c47a8f1f484a9b1efb93c0546044916,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST98,ok,722e664380ae9ee12b7e1748ebd956dc93d20291795e9d036462e864dc006f4f,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST99,ok,28623cd9a1217097e3ede14eb6ef8419764106cae1a53aa74372c0b6e6d94d00,420,128,209443,70,70,0x00000000,0,BDFIST99,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDMALDEN,ok,751f5712106d4eb7814da3a318afd2047c71e1ea3a5e32879ca80cc3cb1459b0,650,128,261732,59,59,0x00000000,0,BDMALDEN,BDMALDEN,,BDASC2,BDSHOUT,BDFTHI01,
BDCOASEN,ok,44a767a9ce95cf5da4f40c82d505f82ea809f378992e43881360cca1a8a4d085,420,128,251893,70,70,0x00000000,0,BDCOASEN,BDCOASEN,BDCOASEN,BDASC2,BDSHOUT,BDFIGH01,
BDCOASE2,ok,d5f262630722473a05bbef0386c301285b4bcde75fff992d36884cb6abda188b,420,128,251893,70,70,0x00000000,0,BDCOASE2,BDCOASEN,BDCOASEN,BDASC2,BDSHOUT,BDFIGH01,
BDWILCH,ok,4679d320196f187b7932e41e54fec61544c345a31722bd65d37791fc6cddccdb,975,128,238542,80,80,0x00000000,0,BDWILCH,BDWILCH,BDCOASEN,BDASC2,BDSHOUT,BDFIGH01,
BDWAIZAH,ok,60d5c958afce7a0d82541842c2902cefe3bf180b37f7a42a15b03777f19c07c6,420,128,260299,70,70,0x00000000,0,BDWAIZAH,BDWAIZAH,BDWAIZAH,BDASC2,BDSHOUT,BDTHIE01,
BDNEDERL,ok,a34c106764b6cdd362908acff6fe6d17f204a0b81b8c4cdd45929b4cd5c9af4c,4000,128,237430,130,130,0x00000000,0,BDNEDERL,BDNEDERL,BDNEDERL,BDASC,BDSHOUT,BDFIGH01,
BDSTONEH,ok,5f23ae634b6429b35a7828bdf62cd178f50f493220b3782a96dd196ce840a3b4,4000,128,238238,130,130,0x00000000,0,BDSTONEH,BDSTONEH,BDSTONEH,BDASC,BDSHOUT,BDFIGH30,
BDDELANC,ok,d1354953b1b2c0f7263ebdb904c43f1dd8c6ca7ba5c74c78ef8a7395457130f3,2000,128,237431,100,100,0x00000000,0,BDDELANC,BDDELANC,BDDELANC,BDASC,BDSHOUT,BDFIGH28,
BDFRAT,ok,7925dc14db683f3875e0447c5885a676e92a64cf46b5a3af78175c8a54b29638,1,128,213722,8,8,0x00000000,0,BDFRAT,BDFRAT,NONE,BDREFG,WDRUNSGT,NONE,NONE
BDSIMONE,ok,824310c152a2dd6141f7c9ac53b29a3312171c0cc7ab09c5d513274c22635234,975,128,261495,80,80,0x00000000,0,BDSIMONE,BDSIMONE,,,BDSHOUT,BDFIGH01,
BDHELVDA,ok,aee5ee26113f453e66612865f8e543e4b30992d8a7e154da3fefaac904f0118d,420,128,261512,70,70,0x00000000,0,BDHELVDA,BDHELVDA,,,BDSHOUT,BDFIGH01,
BDWTR61,ok,6c2a2b78ee82389bf8e0d7a8be19cfd6f68e4e9767a9be834e951022b82af7b6,5000,128,240900,102,102,0x00000000,0,BDWTR61,BDWTR,BDASC2,,BDSHOUT,BDFMAG01,
BDWTR40,ok,0878b3b54f49255c1200c09fd9a8f921aaa4e43df1bc558252b4f13e39157418,650,128,238686,70,70,0x00000000,0,BDWTR40,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR41,ok,52fbaae4b58de052c3a5fbc0274c0c23bf19619ff9e9672a3cbea2d341391b4b,650,128,238686,70,70,0x00000000,0,BDWTR41,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR52,ok,25f9d775d60936fe1efc0855d72fe3658f5a3de52c64c0095c557b7081078ec1,650,128,238686,70,70,0x00000000,0,BDWTR52,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR51,ok,6fffc4cf9e509bf9a34cfc28d5a81c6eb66f554d0c210ff6dbd3742723ccbc5e,650,128,238686,70,70,0x00000000,0,BDWTR51,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR43,ok,825e495a16610670148015444c6f019584191125af5af758e34d36f782bb4b68,650,128,238686,70,70,0x00000000,0,BDWTR43,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR56,ok,e1b87a4a9c4161565db1e5f6d2507e8ca8c5a566fb1d6e8b106a22292632a3cc,650,128,238686,70,70,0x00000000,0,BDWTR56,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR53,ok,d08aa3276375422ddc3ed36ced5225f61a265716b72a6df21c5be3f47023f389,650,128,238686,70,70,0x00000000,0,BDWTR53,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR45,ok,2e82d5e20262f8e44d7d0cdc99fa5dea1b919c99e9e139c7d07f1db13628d95e,650,128,238686,70,70,0x00000000,0,BDWTR45,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR42,ok,bba3211fc781f702df2583154cb3d26efbd8705820a92ab35ec6e7047d016406,650,128,238686,70,70,0x00000000,0,BDWTR42,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR55,ok,4bec23a896583af86f0719e9b2754434b4549fe1095ae1bf5ce9e88179869413,650,128,238686,70,70,0x00000000,0,BDWTR55,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR46,ok,6008b608adfc92d890ae8e95d03f1f1921a225954cdc202db7284dda3a017a63,650,128,238686,70,70,0x00000000,0,BDWTR46,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR50,ok,dacb0e6c8854bf196dc1f79a06129b713c0a6fd02f5ca4ae7fd085f6b6c36440,650,128,238686,70,70,0x00000000,0,BDWTR50,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR54,ok,fd2a00aedba3f5627d68828600d95d5dd0248dcda82e7554fd0719a76b0d3a06,650,128,238686,70,70,0x00000000,0,BDWTR54,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR44,ok,d2d72195ef11a9cf9bce0777f355a150c44bbc5dfb739db393ed7f457c049321,650,128,238686,70,70,0x00000000,0,BDWTR44,BDWTR,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF50,ok,e1d763a3cd0a1504c01ca40f893f2ac870f71f43524b9bc77fb20224c05ad29f,650,128,238690,70,70,0x00000000,0,BDDAGF50,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF54,ok,eae1f27c7776a26b2655fb9d4e1fd5af00120c8263d081adb1f4e5d5d88df476,650,128,238690,70,70,0x00000000,0,BDDAGF54,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF40,ok,48e22dad9d32af80b6707cf6d5298e69bc003e16dfdb0414dfb5009a7f4e43a5,650,128,238690,70,70,0x00000000,0,BDDAGF40,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF52,ok,571d9739d2fe1d0633a12455ccf13039a26001fa1efa72826dbdbb2e25010f68,650,128,238690,70,70,0x00000000,0,BDDAGF52,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF51,ok,16845eacf830fbc317f0b118e4bba04df1abbecd6b796f49cc21fcfc570bbfdb,650,128,238690,70,70,0x00000000,0,BDDAGF51,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF46,ok,43f38517e3f3f47c1f2958e7420968c00e7690009bff876af04c7ec5ff723c57,650,128,238690,70,70,0x00000000,0,BDDAGF46,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF53,ok,aec1520596831b0d009f5b0ab42913a62a00a360eaeedb910d3b4b0d668d35bc,650,128,238690,70,70,0x00000000,0,BDDAGF53,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDDAGF60,ok,2774dc4af2ada4ab73202b085b02f590f15e2635fcf5f1539b4cdbe7ef9f323a,650,128,238690,70,70,0x00000000,0,BDDAGF60,BDDAGF,BDASC2,BDDAGF49,BDSHOUT,BDFIGH01,
BDDAGF59,ok,a976972db2458bbed42da4d37fb1907bd0b3ab3c00b111d36023bf56dbcebf55,650,128,238690,70,70,0x00000000,0,BDDAGF59,BDDAGF,BDASC2,BDDAGF49,BDSHOUT,BDFIGH01,
BDDAGF49,ok,2c892a1b3b6e41ccbba145fff6fd15224380077c9c00f8c0454cbde48687adca,650,128,238690,70,70,0x00000000,0,BDDAGF49,BDDAGF,BDASC2,BDDAGF49,BDSHOUT,BDFIGH01,
BDWTR49,ok,7bef6aa079e650d296c0adf548ad5ad5903182e16f1eb3c7d9e99a778886deca,650,128,238686,70,70,0x00000000,0,BDWTR49,BDWTR,BDASC2,BDDAGF49,BDSHOUT,BDFIGH01,
BDFIST91,ok,2c912585d1af585798ead0272c34eb733c47a8f1f484a9b1efb93c0546044916,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST92,ok,1c566b92ad3e98f31151d203f751c9fdb3981e71b2e6d2b9f76df3e22c036054,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST93,ok,d39fcc87654e98c12faa6e5a1a51f7419fd6b7fe4960e7e08abe5048afc00333,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST94,ok,fdca1e00db671bffdef371d1937d679d69ce9c27f89f77e562090772256a6381,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST95,ok,6cb7bbba26f07f4eeb742850fd18848c9b75be96894fc83c92eeac36bd03cb75,420,128,209443,70,70,0x00000000,0,BDFIST90,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDFIST96,ok,e90de6ccbb0acd8bcce3b67198a089b4c6a41597592e3ceb09aef624fe728233,420,128,209443,70,70,0x00000000,0,BDFIST96,BDFIST,BDASC2,,BDSHOUT,BDFIGH01,
BDDAGF42,ok,71892b41f16e3224c37b26cd350dd5989f40e44f58c0e1d353471d7e34721593,650,128,238690,70,70,0x00000000,0,BDDAGF42,BDDAGF,,BDASC2,BDSHOUT,BDFIGH01,
BDWTR58A,ok,faf9518ad74ad21728c1fddee75bdfacc3901b54a174062177cfa662cde4d806,650,128,238686,70,70,0x00000000,0,BDWTR58A,BDWTR,BDASC2,BDWTR58,BDSHOUT,BDFIGH01,
BDWTR58B,ok,7eedc6966d793502767e72aad915f4613264cfd3a353b7a1811900ef5aa04d02,650,128,238686,70,70,0x00000000,0,BDWTR58B,BDWTR,BDASC2,BDWTR58,BDSHOUT,BDFIGH01,
BDWTR58C,ok,e22d79c6c83cdd8470c4fde29914d090a751d7f2a2b26a5c21a0569b526d0ea9,650,128,238686,70,70,0x00000000,0,BDWTR58C,BDWTR,BDASC2,BDWTR58,BDSHOUT,BDFIGH01,
BDWTR48A,ok,b34b7619e503db2cc1623504a256a49da56f6bcaebd89a229839a8fc476214a5,650,128,238686,70,70,0x00000000,0,BDWTR48A,BDWTR,BDASC2,BDWTR48,BDSHOUT,BDFIGH01,
BDWTR48B,ok,1a1bdeb8cd2ab35466af40fb7eb46e61c83418b8c79ca577a96fd33f3f036844,650,128,238686,70,70,0x00000000,0,BDWTR48B,BDWTR,BDASC2,BDWTR48,BDSHOUT,BDFIGH01,
BDWTR48C,ok,8e464d5e89edadb033abf829da193d645e0069f87328692f49aac1896626d1d3,650,128,238686,70,70,0x00000000,0,BDWTR48C,BDWTR,BDASC2,BDWTR48,BDSHOUT,BDFIGH01,
BDREFX1,ok,8ebc17408e117a0c899bd1afb21f33ba8d1577d6f91eae5c327d3814c116ecd6,15,128,252888,8,8,0x00000000,0,BDREFX1,BDREFG,,BDREFG,,,
BDREFY2,ok,a9d78fbd2abcf20d02c09b2d46ea0f8c05e2f1ed07888b4850a098dcf199bfc7,7,128,252888,4,4,0x00000000,0,BDREFY2,BDREFG,,BDREFG,,,
BDREFX3,ok,62ae9eae789b04008ba64d94f3071ed087854af02e62675e0b1674d4757c1748,15,128,252888,8,8,0x00000000,0,BDREFX3,BDREFG,,BDREFG,,,
BDREFY4,ok,a53de1e0c1f6a3517ea931df64345f0e89781976e3b589a18aebdc7e9fc49df4,7,128,252888,4,4,0x00000000,0,BDREFY4,BDREFG,,BDREFG,,,BDWTR41
BDREFX5,ok,09d6560bf6a646d78a503fe4f1aacf7636ceb25ce03d090ed8b39569c5eacb84,15,128,252888,8,8,0x00000000,0,BDREFX5,BDREFG,,BDREFG,,,
BDREFY6,ok,53b6cb719d23a84e270c0e7d45cdef358b4f30d64234573176aabd07906b5b6e,15,128,252888,8,8,0x00000000,0,BDREFY6,BDREFG,,BDREFG,,,
BDREFX7,ok,bc7e7b614696503c92c5f14f8e45d2b521b58ae8a0aa2b975b40b886e6b266b8,15,128,252888,8,8,0x00000000,0,BDREFX7,BDREFG,,BDREFG,,,
BDREFY8,ok,de371f7e2f719c4280a4d9e31b67c69f8e226b6b7e37ecf034545e0a08e79fe6,15,128,252888,8,8,0x00000000,0,BDREFY8,BDREFG,,BDREFG,,,
BDREFX10,ok,3f49ec0a9f3e575e020d003387ea4f7a6ad8aa9f272f1f6cb9c9bd2f84b9add1,7,128,252888,8,8,0x00000000,0,BDREFX10,BDREFG,NONE,BDREFG,NONE,NONE,
BDREFX9,ok,b373889163f47d3745504e56a420a1a4e75f582977aa6e5f7420e052c37c5c32,7,128,252888,8,8,0x00000000,0,BDREFX9,BDREFG,NONE,BDREFG,NONE,NONE,
BDREFY1,ok,bc21f434d9bb5140ddef788bdc7ea18f338bbb5f2fd74b39dd6a7080a1ff834d,7,128,252888,4,4,0x00000000,0,BDREFY1,BDREFG,,BDREFG,,,
BDREFY10,ok,459c534294b56a0084342c4588537cd46f0f089371518c10d52413126556824e,7,128,252888,8,8,0x00000000,0,BDREFY10,BDREFG,,BDREFG,,NONE,
BDREFX6,ok,b4e0aa52981eea0356007790462f111ef4ba2b1abcae3a2ff195d8a6877106f2,15,128,252888,8,8,0x00000000,0,BDREFX6,BDREFG,,BDREFG,,,
BDREFY7,ok,cec69bd164ab6112ff677bf2aa560de5ed4a1d728c267e0380da5236314a72f0,15,128,252888,8,8,0x00000000,0,BDREFY7,BDREFG,,BDREFG,,,
BDREFY5,ok,5fb8ce35eb3f4e126440a65790f579c6e708913cdce6b2df09974ff6f15b8da4,7,128,252888,4,4,0x00000000,0,BDREFY5,BDREFG,,BDREFG,,,
BDCAMPF1,ok,9eed0737277fb894c6e3a16da310043a09e6643f6ad2e9a0456dbee0e857d3eb,15,128,264836,8,8,0x00000000,0,BDCAMPF1,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDCAMPF4,ok,34d34966ec9faab7914861bea0c15eb6af01c1074be211a8d2b2db39c59d735f,15,128,264836,8,8,0x00000000,0,BDCAMPF4,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDCAMPF5,ok,266c89adfc920355ccd630d82de38ffc8c648910aa5c71dc9d386006a11c4e9a,15,128,264836,8,8,0x00000000,0,BDCAMPF5,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDCAMPF2,ok,06c9bf795e80bc09cd221ec63010b5fee452be690857ed7d23128c98ce3e258b,15,128,264836,8,8,0x00000000,0,BDCAMPF2,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDCAMPF3,ok,a634d46772e7ff08882a1aa1fb70ee6c14ed1ab5fa4aef9f8c7208614921beed,15,128,264836,8,8,0x00000000,0,BDCAMPF3,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDCAMPF6,ok,8d562db66dc2c39b2e57b42b347ca5704bb4266deeb7e76995cffedb859edf5d,15,128,264836,8,8,0x00000000,0,BDCAMPF6,BDCAMPF,,BDREFG,NONE,NONE,NONE
BDDSSEN2,ok,eb1a35996dbb4fe0319162e31b874f0297d08571ffaf775b32d93e7bf5cc23ef,650,128,237099,70,70,0x00000000,0,BDDSSEN2,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDFIGH01,
BDDSSEN,ok,d4f02c9669aef03ab76bf156a9ff7597cce4d02f68b0a84db90fd610239133a3,1400,128,258649,90,90,0x00000000,0,BDDSSEN,BDDSSEN,BDDSSEN,BDDSC2,BDSHOUT,BDFIGH01,
BDCRU118,ok,31327c6d5aa0517175c8a40a39c74408ae26af3a196d7ebf2a6a422b7aeeee99,420,128,258654,70,70,0x00000000,0,BDCRU118,BDCRUS29,,,BDSHOUT,BDFIGH01,
BDDSSEN1,ok,92f2c2d0f8924a21547cc25302f3a1bafa0ecb84f025d54dd32ddc9b1d028341,650,128,237099,70,70,0x00000000,0,BDDSSEN1,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDFIGH01,
BDDSSEN5,ok,90a03101f9690e675623e6f0f87dbcf84b2a4a4fcf11cc8900254f5a50d81c7d,2000,128,237099,86,86,0x00000000,0,BDDSSEN5,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDDRUI01,
BDDSSEN6,ok,36b8b161afc2d9516a7d87d55cf81ef42b93d0c5903c874bf2af73a4af1fd199,2000,128,237099,65,65,0x00000000,0,BDDSSEN6,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDFMAG01,
BDCRU117,ok,e8ad32fca64196f3f329f651e9b2fc8a4ecb963a0cfbdeea1d1f06d7c226d27d,420,128,258654,70,70,0x00000000,0,BDCRU117,BDCRUS29,,,BDSHOUT,BDFIGH01,
BDDSSEN3,ok,2ca42944078008888fc3e31e87ed587fbff604fe86df07415ff8e128156b045f,650,128,237099,70,70,0x00000000,0,BDDSSEN3,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDFIGH01,
BDDSSEN4,ok,257fbb89ab0e994f42343853a14dbfed164559a7d4658833fc7edb0ba20738c5,650,128,237099,70,70,0x00000000,0,BDDSSEN4,BDDSSEN1,BDDSSEN,BDDSC2,BDSHOUT,BDFIGH01,
BDSKIE,ok,1828bb57e5310a9abb77bfe2071f55a2862a04a39e8a5f8bcd7c111b1e7247d4,0,128,9483,42,42,0x00000000,0,BDSKIE,BDSKIE,BDSKIE,,,,
BDCRUM31,ok,9bf0d520b50932bc24a4aeb429e79759c2dcdb5cf098e4a3b8a801895554fdc6,420,128,258654,70,70,0x00000000,0,BDCRUM31,BDCRUM30,BDCRUM30,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUM32,ok,51c89b7eed507ca4608e29118b075ce2c7b30001aff5d9a7db57ce0b38274599,420,128,258654,70,70,0x00000000,0,BDCRUM32,BDCRUM30,BDCRUM30,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUM30,ok,4bc87422b0fceb340132dc6ccb9f123663e0d6bf1cfb05c9f4ba461a1ce5e63c,420,128,258654,70,70,0x00000000,0,BDCRUM30,BDCRUM30,BDCRUM30,BDDSC2,BDSHOUT,BDFIGH01,
BDFAMARI,ok,c4918f463a6ca0cce938a28792fe9b79d0332882f6b3813bf09793748872bcb2,650,128,258653,45,45,0x00000000,0,BDFAMARI,BDFAMARI,BDFAMARI,BDDSC2,BDSHOUT,BDFIGH37,
BDFAMAR1,ok,49023730aa8ab3f56a1274b1bb91e4c58c6f41259f668b418e00ac3049da7e78,420,128,258654,70,70,0x00000000,0,BDFAMAR1,BDCRUS,BDFAMARI,BDDSC2,BDSHOUT,BDFIGH01,
BDFAMAR2,ok,e6874385b5066d6212b94157bec3b19c1d760546c70be1470974e31193c90496,420,128,258654,70,70,0x00000000,0,BDFAMAR2,BDCRUS,BDFAMARI,BDDSC2,BDSHOUT,BDFIGH01,
BDFAMCRU,ok,176e07bade114ff2f1494e3d9ad746a12fc129f90926106e7148acbf0a33a691,1400,128,258657,90,90,0x00000000,0,BDFAMCRU,BDFAMCRU,BDFAMCRU,BDDSC2,BDSHOUT,BDFIGH01,
BDSINDRE,ok,d389e9e6c58fc17c52caa8561c149c89fa798f474539209309df86945f2e03e8,2000,128,258686,80,80,0x00000000,0,BDSINDRE,BDSINDRE,BDSINDRE,BDDSC2,BDSHOUT,BDCLER01,
BDULORI,ok,4cbc8d43664dd9599ff754523d94467ea7b7915dbc90442df363e35834f0494b,1400,128,225772,65,65,0x00000000,0,BDULORI,BDULORI,BDULORI,NONE,NONE,,WTATROLL
BDSINDR2,ok,2852687a6955009ba802afecf8dc587adc7aa9247ab00b04722f0b6f61c89077,420,128,258687,57,70,0x00000000,0,BDSINDR2,BDSINDR2,BDSINDRE,BDDSC2,BDSHOUT,BDFIGH01,
BDSINDR3,ok,d85d0bfb82f28e7127ddeab2a9bd5a70f55e77b6506b533231c6c9162b47e1c0,420,128,236699,70,70,0x00000000,0,BDSINDR2,BDSINDR2,BDSINDRE,BDDSC2,BDSHOUT,BDFIGH01,
BDLEOPAS,ok,03b13e31985cd90e81ac03cbb74c8d813a233de39803ab7594a1299d35dca99a,1400,128,258726,90,90,0x00000000,0,BDLEOPAS,BDLEOPAS,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH10,
BDCRUS36,ok,498d8981aac7c3972c350ccc05805b0bf2f6e978924db3f361a7094cc3499e73,420,128,236699,70,70,0x00000000,0,BDCRUS36,BDCRUS,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUS35,ok,c9108c0bce9d0ca219a793b7e8cfa9e16c0e987b5d8f70b7155ae1579178bb7a,420,128,236698,70,70,0x00000000,0,BDCRUS35,BDCRUS,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH01,
BDCORINT,ok,687e4546a4a1848bccfd516cda33cd384e45e934e1119b6987a0769160f4b3c2,420,128,258724,70,70,0x00000000,0,BDCORINT,BDCORINT,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH11,
BDVALIS,ok,dcba59f51e92c994104dd181bd3f53badc77775ffcb2e412cd4d78109ed9c128,420,128,258725,70,70,0x00000000,0,BDVALIS,BDVALIS,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH10,
BDRAVOC,ok,32cbe55cbab72da58a356f7b7c4ccbaf148ebea84947069df81cb3c89bc2f407,650,128,258729,70,70,0x00000000,0,BDRAVOC,BDRAVOC,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH11,
BDDELTON,ok,19a5d4600547194110f8493feb4e724a9aba436557016af0ab949b2699275aea,975,128,258727,32,32,0x00000000,0,BDDELTON,BDDELTON,BDTRIAL,BDDSC2,BDSHOUT,BDMAGE39,
BDDAMARR,ok,48671a2f4ac64fd8d9adb6d7d074874fcb64b36323af7e7a599cce9a407c87c1,650,128,258728,70,70,0x00000000,0,BDDAMARR,BDDAMARR,BDTRIAL,BDDSC2,BDSHOUT,BDFIGH10,
BDLEOSIS,ok,4a8e7f2e50ee0e724ade0d133d8163791c18238d81552e070045d5953e6d59f6,420,128,236699,70,70,0x00000000,0,BDLEOSIS,BDLEOSIS,,BDDSC2,BDSHOUT,BDFIGH01,
BDMERC02,ok,5f7eef7b28fd6f979afa04d4a2625b8e715778908ca8bec0b895a5d8386c4a8c,420,128,258654,70,70,0x00000000,0,BDMERC02,BDMERC02,,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUS29,ok,43e56689e9a44ae38f1a1b01d64d92f04b277b68754cc66079da19e6375243d5,975,128,236699,96,96,0x00000000,0,BDCRUS29,BDCRUS,,BD2000EN,BDSHOUT,BDFIGH01,
BDMERC03,ok,c55c84df9d9f268cd2f420593d414e774cb8160b586d22fbf6d45b7c10776294,420,128,258654,70,70,0x00000000,0,BDMERC03,BDMERC03,,BDDSC2,BDSHOUT,BDFIGH01,
BDTRISTI,ok,9fa059e937a19776c56cb0ee02f3d954f8bf6fe6a5584073743085bd01cb369a,2000,128,258826,100,100,0x00000000,0,BDTRISTI,BDTRISTI,,BDDSC2,BDSHOUT,BDPAL01,
BDCRUX31,ok,0136b51cdc6ce92cc57ff73b3c9f7077f012bcd3fb3aa1ee19801f4a6721f076,975,128,238687,80,80,0x00000000,0,BDCRUX31,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUE30,ok,e696fa47e3c6c07c9f4c22c8f066205befcd3dd3d9c63901cc4c7944a72968a1,650,128,240885,84,84,0x00000000,0,BDCRUE30,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUX30,ok,e8c4f1f51e6409230a54a1e3d0948ad0a954b7fe5801cdcfb9b1ca24ba928110,975,128,238687,80,80,0x00000000,0,BDCRUX30,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,
BDCRUE33,ok,f228520f5d509db18fd0d3787fe072edb339c51e5e73343973862179254fc84f,650,128,240885,84,84,0x00000000,0,BDCRUE33,BDCRUS,,BDDSC2,BDSHOUT,BDFIGH01,
BDZARE,ok,55e3717fe57e0ae6ec36480454774ee9adee43b52661e9c97dc61edf27dc548b,275,128,258825,60,60,0x00000000,0,BDZARE,BDZARE,,BDDSC2,BDSHOUT,BDFIGH10,
BDCRUR30,ok,606e121af517e6dc8c691f85036b312353438b85d492d5e7d555ad3642d7ec2d,275,128,245494,60,60,0x00000000,0,BDCRUR30,BDCRUREC,,BDDSC2,BDSHOUT,BDFIGH01,
BDKJARVA,ok,5900b2484f0ec2afdd54b689130d70b5f2f936cbacea5a0999fa7eae13d56d7a,420,128,256402,60,60,0x00000000,0,BDKJARVA,BDKJARVA,BDKJARVA,BDDSC2,BDSHOUT,BDFIGH01,
BDQING,ok,dbe32e364d9fddae9adcbbb76208213001c6dc904de49737d74f5cb88ce9f1f1,420,128,256403,60,60,0x00000000,0,BDQING,BDQING,BDQING,BDDSC2,BDSHOUT,BDFIGH01,
BDDENELD,ok,0c2c3b380ebe08a5b5f4b269efc15ea180dab8005ba6bb48ed25e90399a66ed5,2000,128,256404,60,60,0x00000000,0,BDDENELD,BDDENELD,BDDENELD,BDDSC2,BDSHOUT,BDMAGE01,
BDCRUS38,ok,ac2e3d920eee2f9e546952c4cc776a62ed26befd21ecbeafc94546f5430cea4b,420,128,236699,70,70,0x00000000,0,BDCRUS38,,,BDDSC2,BDSHOUT,BDFIGH01,
