script,line,action,cre_or_group,reference_kind,cre_available
BDPILL01.BCS,37,CreateCreature,BDMEPI01,cre,1
BDPILL01.BCS,38,CreateCreature,BDMEPI01,cre,1
BDPILL02.BCS,34,CreateCreature,BDMEPL01,cre,1
BDPILL02.BCS,35,CreateCreature,BDMEPL01,cre,1
BDPILL02.BCS,36,CreateCreature,BDMEPL01,cre,1
BDPILL02.BCS,37,CreateCreature,BDMEPL01,cre,1
BDPILL02.BCS,38,CreateCreature,BDMEPL01,cre,1
BDPILL03.BCS,34,CreateCreature,BDMEPF01,cre,1
BDPILL03.BCS,35,CreateCreature,BDMEPF01,cre,1
BDPILL03.BCS,36,CreateCreature,BDMEPF01,cre,1
BDPILL03.BCS,37,CreateCreature,BDMEPF01,cre,1
BDPILL03.BCS,38,CreateCreature,BDMEPF01,cre,1
BDPILL04.BCS,40,CreateCreature,BDMEPE01,cre,1
BDPILL04.BCS,41,CreateCreature,BDMEPE01,cre,1
BDPILL04.BCS,42,CreateCreature,BDMEPE01,cre,1
BDPILL04.BCS,43,CreateCreature,BDMEPE01,cre,1
BDPILL04.BCS,44,CreateCreature,BDMEPE01,cre,1
BDPORIOS.BCS,17,CreateCreature,BDCUTSP6,cre,1
BDPORTAL.BCS,74,CreateCreature,BDSALF01,cre,1
BDPORTAL.BCS,75,CreateCreature,BDSALF01,cre,1
BDPORTAL.BCS,81,CreateCreature,BDELFIRL,cre,1
BDPORTAL.BCS,82,CreateCreature,BDELFIRL,cre,1
BDPORTAL.BCS,87,CreateCreature,BDMEPF01,cre,1
BDPORTAL.BCS,88,CreateCreature,BDMEPF01,cre,1
BDPORTAL.BCS,89,CreateCreature,BDMEPF01,cre,1
BDPORTAL.BCS,90,CreateCreature,BDMEPF01,cre,1
BDPRIES1.BCS,23,CreateCreature,BDRAT,cre,1
BDPRIES1.BCS,25,CreateCreature,BDRAT,cre,1
BDPRIES1.BCS,27,CreateCreature,BDRAT,cre,1
BDPRIES1.BCS,29,CreateCreature,BDRAT,cre,1
BDPUDDBL.BCS,13,CreateCreatureObjectEffect,BDPUDDBL,cre,1
BDSARC01.BCS,10,CreateCreature,BDSKGR02,cre,1
BDSARC03.BCS,10,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,11,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,13,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,14,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,16,CreateCreatureEffect,BDUNSLGU,cre,1
BDSARC03.BCS,17,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,19,CreateCreatureEffect,BDWRAI02,cre,1
BDSARC03.BCS,20,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,22,CreateCreatureEffect,BDSHADGR,cre,1
BDSARC03.BCS,23,CreateCreatureEffect,BDWRAI02,cre,1
BDSARC03.BCS,36,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,37,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,39,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,40,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,42,CreateCreatureEffect,BDUNSLGU,cre,1
BDSARC03.BCS,43,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,45,CreateCreatureEffect,BDWRAI02,cre,1
BDSARC03.BCS,46,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,59,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,60,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,62,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,63,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,65,CreateCreatureEffect,BDUNSLGU,cre,1
BDSARC03.BCS,66,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,79,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,80,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,82,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC03.BCS,83,CreateCreatureEffect,BDSHAD02,cre,1
BDSARC04.BCS,7,CreateCreature,BDSKGR02,cre,1
BDSCRY01.BCS,61,CreateCreature,BDIMOEN,cre,1
BDSCRY01.BCS,62,CreateCreature,BDLIIA,cre,1
BDSCRY03.BCS,61,CreateCreature,BDOLONEI,cre,1
BDSCRY03.BCS,62,CreateCreature,BDCAELAR,cre,1
BDSCRY03.BCS,63,CreateCreature,CUTSPY,cre,1
BDSCRY03.BCS,64,CreateCreature,CUTSPY2,cre,1
BDSCRY03.BCS,65,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,68,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,71,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,74,CreateCreature,BDCCHOB1,cre,1
BDSCRY03.BCS,77,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,80,CreateCreature,BDCCMAG1,cre,1
BDSCRY03.BCS,83,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,86,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,89,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,92,CreateCreature,BDCCOFF1,cre,1
BDSCRY03.BCS,95,CreateCreature,BDCCMAG1,cre,1
BDSCRY03.BCS,98,CreateCreature,BDCCHOB1,cre,1
BDSCRY03.BCS,101,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,104,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,107,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,110,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,113,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,116,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,119,CreateCreature,BDCCSAR1,cre,1
BDSCRY03.BCS,122,CreateCreature,BDCCORC1,cre,1
BDSCRY03.BCS,125,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,128,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,131,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,134,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,137,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,140,CreateCreature,BDCCMAG2,cre,1
BDSCRY03.BCS,143,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,146,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,149,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,152,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,155,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,158,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,161,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,164,CreateCreature,BDCCREC1,cre,1
BDSCRY03.BCS,167,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,170,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,173,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,176,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,179,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,182,CreateCreature,BDCCMAG2,cre,1
BDSCRY03.BCS,185,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,188,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,191,CreateCreature,BDCCORC1,cre,1
BDSCRY03.BCS,194,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,197,CreateCreature,BDCCMAG2,cre,1
BDSCRY03.BCS,200,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,203,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,206,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,209,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,212,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,215,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,218,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,221,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,224,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,227,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,230,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,233,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,236,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,239,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,242,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,245,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,248,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,251,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,254,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,257,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,260,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,263,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,266,CreateCreature,HORSE,cre,1
BDSCRY03.BCS,267,CreateCreature,HORSE,cre,1
BDSCRY03.BCS,268,CreateCreature,HORSE,cre,1
BDSCRY03.BCS,269,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,272,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,275,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,278,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,279,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,280,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,281,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,282,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,283,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,284,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,285,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,286,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,287,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,290,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,293,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,296,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,299,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,302,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,305,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,308,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,311,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,314,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,317,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,320,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,323,CreateCreature,BDCCREC1,cre,1
BDSCRY03.BCS,326,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,329,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,332,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,335,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,338,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,341,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,344,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,347,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,350,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,353,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,356,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,359,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,362,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,365,CreateCreature,BDCCREC1,cre,1
BDSCRY03.BCS,368,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,371,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,374,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,377,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,380,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,383,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,386,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,389,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,392,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,395,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,398,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,401,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,404,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,407,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,410,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,413,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,416,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,419,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,422,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,425,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,428,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,431,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,434,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,437,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,440,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,443,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,446,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,449,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,452,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,455,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,458,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,461,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,464,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,467,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,470,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,473,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,476,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,479,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,482,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,485,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,488,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,491,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,494,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,497,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,500,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,503,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,506,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,509,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,512,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,515,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,518,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,521,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,524,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,527,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,528,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,529,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,530,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,531,CreateCreature,BDBARRE1,cre,1
BDSCRY03.BCS,532,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,535,CreateCreature,BDCCKOB1,cre,1
BDSCRY03.BCS,538,CreateCreature,BDCCSOL1,cre,1
BDSCRY03.BCS,541,CreateCreature,BDCCSOL2,cre,1
BDSCRY03.BCS,544,CreateCreature,BDCCSOL3,cre,1
BDSCRY03.BCS,547,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,550,CreateCreature,BDCCSOL5,cre,1
BDSCRY03.BCS,553,CreateCreature,BDCCOFF2,cre,1
BDSCRY03.BCS,556,CreateCreature,BDCCCLE1,cre,1
BDSCRY03.BCS,559,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,562,CreateCreature,BDCCHOB2,cre,1
BDSCRY03.BCS,565,CreateCreature,BDCCARC1,cre,1
BDSCRY03.BCS,568,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,571,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,574,CreateCreature,BDCCOGR1,cre,1
BDSCRY03.BCS,577,CreateCreature,BDCCREC3,cre,1
BDSCRY03.BCS,580,CreateCreature,BDCCSOL4,cre,1
BDSCRY03.BCS,583,CreateCreature,BDCCOFF1,cre,1
BDSCRY03.BCS,586,CreateCreature,BDCCMAG1,cre,1
BDSCRY03.BCS,589,CreateCreature,BDCCHOB1,cre,1
BDSCRY03.BCS,592,CreateCreature,BDCCREC2,cre,1
BDSCRY03.BCS,595,CreateCreature,BDCCARC1,cre,1
BDSCRY05.BCS,61,CreateCreature,BDHEPHER,cre,1
BDSCRY05.BCS,67,CreateCreatureDoor,BDIRENI,cre,1
BDSCRY3A.BCS,9,CreateCreature,BDCCSOL2,cre,1
BDSCRY3A.BCS,15,CreateCreature,BDCCSOL1,cre,1
BDSCRY3A.BCS,21,CreateCreature,BDCCARC1,cre,1
BDSCRY3A.BCS,27,CreateCreature,BDCCSOL3,cre,1
BDSCRY3A.BCS,33,CreateCreature,BDCCKOB1,cre,1
BDSCRY3A.BCS,39,CreateCreature,BDCCCLE1,cre,1
BDSCRY3A.BCS,45,CreateCreature,BDCCHOB2,cre,1
BDSCRY3A.BCS,51,CreateCreature,BDCCMAG1,cre,1
BDSCRY3A.BCS,57,CreateCreature,BDCCREC2,cre,1
BDSCRY3A.BCS,63,CreateCreature,BDCCSOL1,cre,1
BDSCRY3A.BCS,69,CreateCreature,BDCCSOL2,cre,1
BDSCRY3A.BCS,75,CreateCreature,BDCCKOB1,cre,1
BDSD302F.BCS,7,CreateCreatureObjectOffset,BDWRAT,cre,1
BDSDD251.BCS,7,CreateCreature,BDRAGGEM,cre,1
BDSDD251.BCS,9,CreateCreature,BDSICKLY,cre,1
BDSDD251.BCS,11,CreateCreature,BDSABN,cre,1
BDSDD251.BCS,13,CreateCreature,BDGOBBO1,cre,1
BDSDD251.BCS,15,CreateCreature,BDGOBBO2,cre,1
BDSDD251.BCS,17,CreateCreature,BDRIDER1,cre,1
BDSDD251.BCS,19,CreateCreature,BDBATTUK,cre,1
BDSDD252.BCS,15,CreateCreatureObjectEffect,BDBGOBG1,cre,1
BDSDD252.BCS,16,CreateCreatureObjectEffect,BDBGOBG2,cre,1
BDSDD252.BCS,17,CreateCreatureObjectEffect,BDBGOBG3,cre,1
BDSDDSKI.BCS,28,CreateCreatureObject,BDSKIE,cre,1
BDSDDSKI.BCS,29,CreateCreatureObjectOffset,BDCCREC2,cre,1
BDSDDSKI.BCS,32,CreateCreatureObjectOffset,BDCCOGR1,cre,1
BDSHCUT0.BCS,7,CreateCreature,BDSHIMOE,cre,1
BDSHCUT0.BCS,16,CreateCreature,BDFF1000,cre,1
BDSHCUT0.BCS,25,CreateCreature,BDFF1001,cre,1
BDSHCUT0.BCS,34,CreateCreature,BDFF1002,cre,1
BDSHMMSP.BCS,9,CreateCreatureEffect,MEPMAG01,cre,1
BDSHMMSP.BCS,10,CreateCreatureEffect,MEPMAG01,cre,1
BDSHMMSP.BCS,11,CreateCreatureEffect,MEPMAG01,cre,1
BDSHRIE2.BCS,56,CreateCreatureObjectEffect,BDMYCRD,cre,1
BDSHRIE2.BCS,57,CreateCreatureObjectEffect,BDMYCRD,cre,1
BDSHSARS.BCS,11,CreateCreature,BDSPIRIT,cre,1
BDSHSLIM.BCS,29,CreateCreatureEffect,BDSHJELL,cre,1
BDSHSLIM.BCS,30,CreateCreatureEffect,JELLOC,cre,1
BDSPAWN.BCS,15,CreateCreatureObject,BDHELP01,cre,1
BDSPAWN.BCS,18,CreateCreatureObject,BDHELP02,cre,1
BDSPAWN.BCS,21,CreateCreatureObject,BDHELP03,cre,1
BDSPAWN.BCS,24,CreateCreatureObject,BDHELP04,cre,1
BDSPIRIT.BCS,7,CreateCreatureObjectEffect,BDBONBAT,cre,1
BDSPIRIT.BCS,8,CreateCreatureObjectEffect,BDBONBAT,cre,1
BDSPIRIT.BCS,9,CreateCreatureObjectEffect,BDBONBAT,cre,1
BDTARGET.BCS,111,CreateCreatureImpassable,BDSTONEC,cre,1
BDTARGET.BCS,121,CreateCreatureImpassable,BDSTONEC,cre,1
BDTARGET.BCS,131,CreateCreatureImpassable,BDSTONEC,cre,1
BDTARGET.BCS,460,CreateCreatureImpassable,BDSTONEC,cre,1
BDTELERI.BCS,65,CreateCreature,BDPETSG,cre,1
BDTHRIX.BCS,20,CreateCreature,BDIMP,cre,1
BDTHRIX.BCS,21,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,22,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,23,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,24,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,25,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,52,CreateCreature,BDABIGRE,cre,1
BDTHRIX.BCS,53,CreateCreature,BDIMP,cre,1
BDTHRIX.BCS,54,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,55,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,56,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,57,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,58,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,59,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,60,CreateCreature,BDABIBLA,cre,1
BDTHRIX.BCS,84,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,85,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,86,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,87,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,88,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,89,CreateCreature,BDLEMURE,cre,1
BDTHRIX.BCS,115,CreateCreature,BDIMP,cre,1
BDTHRIX.BCS,116,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,117,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,118,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,119,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,120,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,121,CreateCreature,BDLEMURE,cre,1
BDTHRIX.BCS,122,CreateCreature,BDABIGRE,cre,1
BDTHRIX.BCS,123,CreateCreature,BDABIBLA,cre,1
BDTHRIX.BCS,158,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,159,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,160,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,161,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,162,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,163,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,190,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,191,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,192,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,193,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,194,CreateCreature,BDBONEFI,cre,1
BDTHRIX.BCS,195,CreateCreature,BDHAMATU,cre,1
BDTHRIX.BCS,196,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,197,CreateCreature,BDIMP,cre,1
BDTHRIX.BCS,198,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,221,CreateCreature,BDLEMURE,cre,1
BDTHRIX.BCS,222,CreateCreature,BDABIGRE,cre,1
BDTHRIX.BCS,223,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,224,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,225,CreateCreature,BDERINYE,cre,1
BDTHRIX.BCS,226,CreateCreature,BDABIRED,cre,1
BDTHRIX.BCS,227,CreateCreature,BDHELCAT,cre,1
BDTHRIX.BCS,228,CreateCreature,BDABIBLA,cre,1
BDTHRIX.BCS,229,CreateCreature,BDLEMURE,cre,1
BDURE6.BCS,9,CreateCreatureOffScreen,BDURE6A,cre,1
BDURE6.BCS,11,CreateCreatureObject,BDURE6B,cre,1
BDURE6.BCS,12,CreateCreatureObject,BDURE6C,cre,1
BDURE6.BCS,18,CreateCreatureAtLocation,BDURE6D,cre,1
BDURE6.BCS,19,CreateCreatureAtLocation,BDURE6D,cre,1
BDURE6.BCS,20,CreateCreatureAtLocation,BDURE6D,cre,1
BDWATERF.BCS,11,CreateCreature,CUTSPY,cre,1
BDWATERF.BCS,29,CreateCreature,BDBENCE,cre,1
BDWATERF.BCS,30,CreateCreature,BDFIST61,cre,1
BDWATERF.BCS,31,CreateCreature,BDFIST62,cre,1
BDWATERF.BCS,32,CreateCreature,BDFIST61,cre,1
BDWATERF.BCS,35,CreateCreature,BDFIST63,cre,1
BDWATERF.BCS,36,CreateCreature,BDFIST63,cre,1
BDWATERF.BCS,37,CreateCreature,BDFISTM3,cre,1
BDWATERS.BCS,54,CreateCreature,BDMEPHIW,cre,1
BDWATERS.BCS,89,CreateCreature,BDMEPHIW,cre,1
C02AKOKO.BCS,9,CreateCreatureObjectOffset,CUTSPY,cre,1
C02AKOKO.BCS,23,CreateCreatureObjectOffset,CUTSPY,cre,1
C02AURA.BCS,465,CreateCreatureObjectOffset,C02AKOKO,cre,1
