cre_key,index,item,flags_hex,undroppable,charges1,charges2,charges3
BDCRUM31,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUM31,6,DW#RND12,0x00000000,0,0,0,0
BDCRUM31,7,DW#RND26,0x00000000,0,0,0,0
BDCRUM32,0,LEAT04,0x00000008,1,0,0,0
BDCRUM32,1,XBOW04,0x00000008,1,0,0,0
BDCRUM32,2,SW1H07,0x00000008,1,0,0,0
BDCRUM32,3,BOLT01,0x00000000,0,20,0,0
BDCRUM32,4,UNICHILL,0x00000000,0,0,0,0
BDCRUM32,5,POTN08,0x00000000,0,1,0,0
BDCRUM32,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUM32,7,DW#RND12,0x00000000,0,0,0,0
BDCRUM32,8,DW#RND26,0x00000000,0,0,0,0
BDCRUM30,0,BDHELM03,0x00000008,1,0,0,0
BDCRUM30,1,CHAN02,0x00000000,0,0,0,0
BDCRUM30,2,SW1H02,0x00000008,1,0,999,0
BDCRUM30,3,UNICHILL,0x00000000,0,0,0,0
BDCRUM30,4,POTN08,0x00000000,0,1,0,0
BDCRUM30,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUM30,6,DW#RND11,0x00000000,0,0,0,0
BDCRUM30,7,DW#RND25,0x00000000,0,0,0,0
BDFAMARI,0,LEAT04,0x00000008,1,0,0,0
BDFAMARI,1,SW1H20,0x00000008,1,0,0,0
BDFAMARI,2,UNICHILL,0x00000000,0,0,0,0
BDFAMARI,3,POTN08,0x00000000,0,1,0,0
BDFAMARI,4,DW#HASPT,0x00000000,0,0,0,0
BDFAMARI,5,DW#RND18,0x00000000,0,0,0,0
BDFAMARI,6,DW#RND38,0x00000000,0,0,0,0
BDFAMAR1,0,CHAN01,0x00000008,1,0,0,0
BDFAMAR1,1,XBOW04,0x00000008,1,0,0,0
BDFAMAR1,2,DAGG01,0x00000008,1,0,0,0
BDFAMAR1,3,BOLT01,0x00000000,0,10,0,0
BDFAMAR1,4,UNICHILL,0x00000000,0,0,0,0
BDFAMAR1,5,POTN08,0x00000000,0,1,0,0
BDFAMAR1,6,DW#HASPT,0x00000000,0,0,0,0
BDFAMAR1,7,DW#RND12,0x00000000,0,0,0,0
BDFAMAR1,8,DW#RND26,0x00000000,0,0,0,0
BDFAMAR2,0,HELM01,0x00000008,1,0,0,0
BDFAMAR2,1,LEAT04,0x00000008,1,0,0,0
BDFAMAR2,2,SHLD01A,0x00000008,1,0,0,0
BDFAMAR2,3,HAMM01,0x00000008,1,0,0,0
BDFAMAR2,4,UNICHILL,0x00000000,0,0,0,0
BDFAMAR2,5,POTN08,0x00000000,0,1,0,0
BDFAMAR2,6,DW#HASPT,0x00000000,0,0,0,0
BDFAMAR2,7,DW#RND11,0x00000000,0,0,0,0
BDFAMAR2,8,DW#RND26,0x00000000,0,0,0,0
BDFAMCRU,0,HELM01,0x00000008,1,0,0,0
BDFAMCRU,1,PLAT01,0x00000000,0,0,0,0
BDFAMCRU,2,SHLD06A,0x00000000,0,0,0,0
BDFAMCRU,3,SW1H02,0x00000000,0,0,999,0
BDFAMCRU,4,POTN52,0x00000000,0,1,0,0
BDFAMCRU,5,UNICAEL2,0x00000000,0,0,0,0
BDFAMCRU,6,DW#HASPT,0x00000000,0,0,0,0
BDFAMCRU,7,DW#RND12,0x00000000,0,0,0,0
BDFAMCRU,8,DW#RND26,0x00000000,0,0,0,0
BDSINDRE,0,BDHELM03,0x00000008,1,0,0,0
BDSINDRE,1,CHAN05,0x00000000,0,0,0,0
BDSINDRE,2,SHLD11A,0x00000008,1,0,0,0
BDSINDRE,3,BLUN36,0x00000000,0,0,0,0
BDSINDRE,4,SLNG02,0x00000000,0,0,0,0
BDSINDRE,5,BULL02,0x00000000,0,20,0,0
BDSINDRE,6,POTN08,0x00000000,0,2,0,0
BDSINDRE,7,POTN41,0x00000000,0,1,0,0
BDSINDRE,8,POTN34,0x00000000,0,1,0,0
BDSINDRE,9,AMUL12,0x00000000,0,0,0,0
BDSINDRE,10,DW#HASPT,0x00000000,0,0,0,0
BDULORI,0,TROLL01,0x00000000,0,0,0,0
BDULORI,1,TROLLBOO,0x00000000,0,0,0,0
BDULORI,2,TROLLIMM,0x00000000,0,0,0,0
BDULORI,3,TROLLREG,0x00000000,0,0,0,0
BDSINDR2,0,LEAT04,0x00000008,1,0,0,0
BDSINDR2,1,BLUN01,0x00000008,1,0,0,0
BDSINDR2,2,BLUN01,0x00000008,1,0,0,0
BDSINDR2,3,UNICAEL,0x00000000,0,0,0,0
BDSINDR2,4,DW#RND03,0x00000000,0,0,0,0
BDSINDR2,5,DW#RND12,0x00000000,0,0,0,0
BDSINDR2,6,DW#RND26,0x00000000,0,0,0,0
BDSINDR3,0,BDHELMJ3,0x00000008,1,0,0,0
BDSINDR3,1,LEAT04,0x00000008,1,0,0,0
BDSINDR3,2,BLUN02,0x00000008,1,0,0,0
BDSINDR3,3,UNICAEL,0x00000000,0,0,0,0
BDSINDR3,4,DW#RND04,0x00000000,0,0,0,0
BDSINDR3,5,DW#RND11,0x00000000,0,0,0,0
BDSINDR3,6,DW#RND26,0x00000000,0,0,0,0
BDLEOPAS,0,HELM01,0x00000008,1,0,0,0
BDLEOPAS,1,PLAT01,0x00000008,1,0,0,0
BDLEOPAS,2,XBOW02,0x00000008,1,0,0,0
BDLEOPAS,3,SW1H04,0x00000008,1,0,0,0
BDLEOPAS,4,BOLT04,0x00000000,0,20,0,0
BDLEOPAS,5,UNICAEL,0x00000000,0,0,0,0
BDLEOPAS,6,POTN52,0x00000000,0,1,0,0
BDLEOPAS,7,DW#HASPT,0x00000000,0,0,0,0
BDLEOPAS,8,DW#RND12,0x00000000,0,0,0,0
BDLEOPAS,9,DW#RND25,0x00000000,0,0,0,0
BDCRUS36,0,HELM01,0x00000008,1,0,0,0
BDCRUS36,1,CHAN04,0x00000008,1,0,0,0
BDCRUS36,2,HALB01,0x00000008,1,0,0,0
BDCRUS36,3,UNICAEL,0x00000000,0,0,0,0
BDCRUS36,4,POTN08,0x00000000,0,0,0,0
BDCRUS36,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUS36,6,DW#RND12,0x00000000,0,0,0,0
BDCRUS36,7,DW#RND26,0x00000000,0,0,0,0
BDCRUS35,0,HELM01,0x00000008,1,0,0,0
BDCRUS35,1,CHAN04,0x00000008,1,0,0,0
BDCRUS35,2,BOW03,0x00000008,1,0,0,0
BDCRUS35,3,SW1H04,0x00000008,1,0,0,0
BDCRUS35,4,AROW01,0x00000000,0,40,0,0
BDCRUS35,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS35,6,POTN08,0x00000000,0,0,0,0
BDCRUS35,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS35,8,DW#RND12,0x00000000,0,0,0,0
BDCRUS35,9,DW#RND26,0x00000000,0,0,0,0
BDCORINT,0,LEAT10,0x00000000,0,0,0,0
BDCORINT,1,BDBOW02,0x00000000,0,0,0,0
BDCORINT,2,SW1H07,0x00000000,0,0,0,0
BDCORINT,3,AROW02,0x00000000,0,20,0,0
BDCORINT,4,UNICAEL,0x00000000,0,0,0,0
BDCORINT,5,POTN08,0x00000000,0,0,0,0
BDCORINT,6,DW#HASPT,0x00000000,0,0,0,0
BDCORINT,7,DW#RND11,0x00000000,0,0,0,0
BDCORINT,8,DW#RND25,0x00000000,0,0,0,0
BDVALIS,0,LEAT04,0x00000008,1,0,0,0
BDVALIS,1,BOW05,0x00000008,1,0,0,0
BDVALIS,2,SW1H22,0x00000008,1,0,0,0
BDVALIS,3,AROW01,0x00000000,0,20,0,0
BDVALIS,4,UNICAEL,0x00000000,0,0,0,0
BDVALIS,5,POTN08,0x00000000,0,0,0,0
BDVALIS,6,DW#HASPT,0x00000000,0,0,0,0
BDVALIS,7,DW#RND12,0x00000000,0,0,0,0
BDVALIS,8,DW#RND25,0x00000000,0,0,0,0
BDRAVOC,0,CHAN04,0x00000008,1,0,0,0
BDRAVOC,1,AX1H02,0x00000008,1,0,999,0
BDRAVOC,2,AX1H02,0x00000000,0,0,999,0
BDRAVOC,3,UNICHILL,0x00000000,0,0,0,0
BDRAVOC,4,POTN08,0x00000000,0,0,0,0
BDRAVOC,5,DW#HASPT,0x00000000,0,0,0,0
BDRAVOC,6,DW#RND11,0x00000000,0,0,0,0
BDRAVOC,7,DW#RND25,0x00000000,0,0,0,0
BDDELTON,0,POTN08,0x00000000,0,0,0,0
BDDELTON,1,UNICAEL,0x00000000,0,0,0,0
BDDELTON,2,DART03,0x00000000,0,20,0,0
BDDELTON,3,DAGG01,0x00000008,1,0,0,0
BDDELTON,4,CLCK10,0x00000008,1,0,0,0
BDDELTON,5,DW#HASPT,0x00000000,0,0,0,0
BDDAMARR,0,CHAN05,0x00000008,1,0,0,0
BDDAMARR,1,SW2H01,0x00000008,1,0,0,0
BDDAMARR,2,UNICHILL,0x00000000,0,0,0,0
BDDAMARR,3,POTN08,0x00000000,0,0,0,0
BDDAMARR,4,DW#HASPT,0x00000000,0,0,0,0
BDDAMARR,5,DW#RND12,0x00000000,0,0,0,0
BDDAMARR,6,DW#RND26,0x00000000,0,0,0,0
BDLEOSIS,0,HELM01,0x00000008,1,0,0,0
BDLEOSIS,1,LEAT01,0x00000008,1,0,0,0
BDLEOSIS,2,XBOW04,0x00000008,1,1,0,0
BDLEOSIS,3,DAGG01,0x00000008,1,0,0,0
BDLEOSIS,4,BOLT01,0x00000000,0,20,0,0
BDLEOSIS,5,UNICAEL,0x00000000,0,0,0,0
BDLEOSIS,6,POTN08,0x00000000,0,1,0,0
BDLEOSIS,7,DW#HASPT,0x00000000,0,0,0,0
BDLEOSIS,8,DW#RND12,0x00000000,0,0,0,0
BDLEOSIS,9,DW#RND25,0x00000000,0,0,0,0
BDMERC02,0,BDHELM03,0x00000008,1,0,0,0
BDMERC02,1,CHAN04,0x00000008,1,0,0,0
BDMERC02,2,BOW03,0x00000008,1,0,0,0
BDMERC02,3,SW1H07,0x00000008,1,0,0,0
BDMERC02,4,AROW01,0x00000000,0,40,0,0
BDMERC02,5,UNICHILL,0x00000000,0,0,0,0
BDMERC02,6,POTN08,0x00000000,0,0,0,0
BDMERC02,7,DW#HASPT,0x00000000,0,0,0,0
BDMERC02,8,DW#RND12,0x00000000,0,0,0,0
BDMERC02,9,DW#RND26,0x00000000,0,0,0,0
BDCRUS29,0,HELM01,0x00000009,1,0,0,0
BDCRUS29,1,PLAT01,0x00000009,1,0,0,0
BDCRUS29,2,SW2H01,0x00000008,1,0,0,0
BDCRUS29,3,UNICAEL,0x00000000,0,0,0,0
BDCRUS29,4,POTN52,0x00000000,0,1,0,0
BDCRUS29,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUS29,6,DW#RND12,0x00000000,0,0,0,0
BDCRUS29,7,DW#RND26,0x00000000,0,0,0,0
BDMERC03,0,BDHELM03,0x00000008,1,0,0,0
BDMERC03,1,CHAN04,0x00000008,1,0,0,0
BDMERC03,2,SHLD01A,0x00000008,1,0,0,0
BDMERC03,3,SW1H04,0x00000008,1,0,0,0
BDMERC03,4,UNICHILL,0x00000000,0,0,0,0
BDMERC03,5,POTN08,0x00000000,0,0,0,0
BDMERC03,6,DW#HASPT,0x00000000,0,0,0,0
BDMERC03,7,DW#RND11,0x00000000,0,0,0,0
BDMERC03,8,DW#RND26,0x00000000,0,0,0,0
BDTRISTI,0,HELM09,0x00000008,1,0,0,0
BDTRISTI,1,PLAT04,0x00000008,1,0,0,0
BDTRISTI,2,SHLD04,0x00000000,0,0,0,0
BDTRISTI,3,BDRING06,0x00000000,0,0,0,0
BDTRISTI,4,SW1H41,0x00000000,0,0,0,0
BDTRISTI,5,POTN52,0x00000000,0,2,0,0
BDTRISTI,6,BDMISC23,0x00000003,0,0,0,0
BDTRISTI,7,POTN11,0x00000000,0,1,0,0
BDTRISTI,8,DW#HASPT,0x00000000,0,0,0,0
BDTRISTI,9,DW#RND28,0x00000000,0,0,0,0
BDCRUX31,0,HELM01,0x00000008,1,0,0,0
BDCRUX31,1,PLAT01,0x00000008,1,0,0,0
BDCRUX31,2,SHLD03,0x00000008,1,0,0,0
BDCRUX31,3,SW1H04,0x00000008,1,0,0,0
BDCRUX31,4,POTN52,0x00000000,0,1,0,0
BDCRUX31,5,UNICAEL,0x00000000,0,0,0,0
BDCRUX31,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUX31,7,DW#RND12,0x00000000,0,0,0,0
BDCRUX31,8,DW#RND26,0x00000000,0,0,0,0
BDCRUE30,0,HELM01,0x00000008,1,0,0,0
BDCRUE30,1,CHAN04,0x00000008,1,0,0,0
BDCRUE30,2,SW1H05S,0x00000000,0,0,0,0
BDCRUE30,3,POTN52,0x00000000,0,1,0,0
BDCRUE30,4,SHLD03A,0x00000000,0,0,0,0
BDCRUE30,5,POTN03,0x00000000,0,0,0,0
BDCRUE30,6,UNICAEL2,0x00000000,0,0,0,0
BDCRUE30,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUE30,8,DW#RND12,0x00000000,0,0,0,0
BDCRUX30,0,HELM01,0x00000008,1,0,0,0
BDCRUX30,1,PLAT01,0x00000008,1,0,0,0
BDCRUX30,2,AX1H01,0x00000008,1,0,999,0
BDCRUX30,3,POTN08,0x00000000,0,1,0,0
BDCRUX30,4,UNICAEL,0x00000000,0,0,0,0
BDCRUX30,5,SHLD05A,0x00000008,1,0,0,0
BDCRUX30,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUX30,7,DW#RND12,0x00000000,0,0,0,0
BDCRUX30,8,DW#RND25,0x00000000,0,0,0,0
BDCRUE33,0,HELM01,0x00000008,1,0,0,0
BDCRUE33,1,CHAN02,0x00000000,0,0,0,0
BDCRUE33,2,SW1H04,0x00000008,1,0,0,0
BDCRUE33,3,POTN52,0x00000000,0,1,0,0
BDCRUE33,4,UNICAEL2,0x00000000,0,0,0,0
BDCRUE33,5,POTN14,0x00000000,0,0,0,0
BDCRUE33,6,SW1H05,0x00000000,0,0,0,0
BDCRUE33,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUE33,8,DW#RND12,0x00000000,0,0,0,0
BDZARE,0,LEAT04,0x00000008,1,0,0,0
BDZARE,1,SHLD01A,0x00000008,1,0,0,0
BDZARE,2,SW1H04,0x00000008,1,0,0,0
BDZARE,3,POTN08,0x00000000,0,1,0,0
BDZARE,4,UNICAEL,0x00000000,0,0,0,0
BDCRUR30,0,HELM01,0x00000008,1,0,0,0
BDCRUR30,1,LEAT04,0x00000008,1,0,0,0
BDCRUR30,2,SHLD01A,0x00000008,1,0,0,0
BDCRUR30,3,SW1H07,0x00000008,1,0,0,0
BDCRUR30,4,UNICAEL,0x00000000,0,0,0,0
BDKJARVA,0,HELM01,0x00000008,1,0,0,0
BDKJARVA,1,CHAN01,0x00000008,1,0,0,0
BDKJARVA,2,SHLD01A,0x00000008,1,0,0,0
BDKJARVA,3,BLUN02,0x00000008,1,2,0,0
BDKJARVA,4,UNICAEL,0x00000000,0,0,0,0
BDKJARVA,5,POTN08,0x00000000,0,1,0,0
BDQING,0,LEAT04,0x00000000,0,0,0,0
BDQING,1,BOW05,0x00000008,1,0,0,0
BDQING,2,SW1H07,0x00000008,1,0,0,0
BDQING,3,AROW01,0x00000000,0,40,0,0
BDQING,4,UNICAEL,0x00000000,0,0,0,0
BDDENELD,0,BDMISC19,0x00000000,0,0,0,0
BDDENELD,1,WAND04,0x00000000,0,3,0,0
BDDENELD,2,POTN52,0x00000000,0,1,0,0
BDDENELD,3,UNICAEL2,0x00000000,0,0,0,0
BDDENELD,4,BOLT02,0x00000008,1,20,0,0
BDDENELD,5,XBOW05,0x00000008,1,0,0,0
BDDENELD,6,SW1H08,0x00000000,0,0,0,0
BDDENELD,7,BDRING03,0x00000003,0,0,0,0
BDDENELD,8,HELM01,0x00000008,1,0,0,0
BDDENELD,9,DW#HASPT,0x00000000,0,0,0,0
BDDENELD,10,DW#RND17,0x00000000,0,0,0,0
BDDENELD,11,DW#RND38,0x00000000,0,0,0,0
BDCRUS38,0,HELM01,0x00000008,1,0,0,0
BDCRUS38,1,LEAT04,0x00000008,1,0,0,0
BDCRUS38,2,BOW05,0x00000008,1,1,0,0
BDCRUS38,3,DAGG01,0x00000008,1,0,0,0
BDCRUS38,4,AROW02,0x00000000,0,40,0,0
BDCRUS38,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS38,6,POTN08,0x00000000,0,1,0,0
BDCRUS38,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS38,8,DW#RND11,0x00000000,0,0,0,0
BDCRUS38,9,DW#RND26,0x00000000,0,0,0,0
BDCRUS20,0,HELM01,0x00000008,1,0,0,0
BDCRUS20,1,LEAT04,0x00000008,1,0,0,0
BDCRUS20,2,SLNG01,0x00000008,1,0,0,0
BDCRUS20,3,DAGG01,0x00000008,1,0,0,0
BDCRUS20,4,BULL01,0x00000000,0,40,0,0
BDCRUS20,5,POTN08,0x00000000,0,0,0,0
BDCRUS20,6,UNICAEL,0x00000000,0,0,0,0
BDCRUS20,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS20,8,DW#RND11,0x00000000,0,0,0,0
BDCRUS20,9,DW#RND26,0x00000000,0,0,0,0
BDDREON,0,HELM01,0x00000008,1,0,0,0
BDDREON,1,PLAT04,0x00000008,1,0,0,0
BDDREON,2,SHLD06A,0x00000000,0,0,0,0
BDDREON,3,AX1H05,0x00000000,0,0,0,0
BDDREON,4,UNICAEL2,0x00000000,0,0,0,0
BDDREON,5,POTN52,0x00000000,0,1,0,0
BDDREON,6,BDRING04,0x00000000,0,0,0,0
BDDREON,7,AX1H02,0x00000000,0,0,999,0
BDDREON,8,DW#HASPT,0x00000000,0,0,0,0
BDDREON,9,DW#RND12,0x00000000,0,0,0,0
BDDREON,10,DW#RND26,0x00000000,0,0,0,0
BDSALLO,0,BDHELM03,0x00000000,0,0,0,0
BDSALLO,1,PLAT01,0x00000000,0,0,0,0
BDSALLO,2,SW2H01,0x00000000,0,0,0,0
BDSALLO,3,POTN08,0x00000000,0,1,0,0
BDSALLO,4,BDMISC29,0x00000000,0,0,0,0
BDSALLO,5,DW#HASPT,0x00000000,0,0,0,0
BDSALLO,6,DW#RND12,0x00000000,0,0,0,0
BDSALLO,7,DW#RND26,0x00000000,0,0,0,0
BDNAN,0,HELM01,0x00000008,1,0,0,0
BDNAN,1,CHAN01,0x00000008,1,0,0,0
BDNAN,2,SHLD03A,0x00000008,1,0,0,0
BDNAN,3,SW1H07,0x00000008,1,0,0,0
BDNAN,4,POTN08,0x00000000,0,1,0,0
BDNAN,5,UNICAEL,0x00000000,0,0,0,0
BDNAN,6,DW#HASPT,0x00000000,0,0,0,0
BDNAN,7,DW#RND11,0x00000000,0,0,0,0
BDNAN,8,DW#RND26,0x00000000,0,0,0,0
BDPEDRO,0,HELM01,0x00000008,1,0,0,0
BDPEDRO,1,CHAN04,0x00000008,1,0,0,0
BDPEDRO,2,SW2H01,0x00000008,1,0,0,0
BDPEDRO,3,UNICAEL,0x00000000,0,0,0,0
BDPEDRO,4,POTN08,0x00000000,0,1,0,0
BDPEDRO,5,DW#HASPT,0x00000000,0,0,0,0
BDPEDRO,6,DW#RND12,0x00000000,0,0,0,0
BDPEDRO,7,DW#RND26,0x00000000,0,0,0,0
BDCRUR33,0,LEAT04,0x00000008,1,0,0,0
BDCRUR33,1,SW1H04,0x00000008,1,0,0,0
BDCRUR33,2,UNICAEL,0x00000000,0,0,0,0
BDCRUR33,3,BDMISC25,0x00000000,0,0,0,0
BDCRUR31,0,LEAT04,0x00000008,1,0,0,0
BDCRUR31,1,BOW05,0x00000008,1,0,0,0
BDCRUR31,2,DAGG01,0x00000008,1,0,0,0
BDCRUR31,3,AROW01,0x00000000,0,20,0,0
BDCRUR31,4,UNICAEL,0x00000000,0,0,0,0
BDCRUR34,0,HELM01,0x00000008,1,0,0,0
BDCRUR34,1,LEAT04,0x00000008,1,0,0,0
BDCRUR34,2,SHLD01A,0x00000008,1,0,0,0
BDCRUR34,3,SW1H07,0x00000008,1,0,0,0
BDCRUR34,4,UNICAEL,0x00000000,0,0,0,0
BDCRUR34,5,BDMISC25,0x00000000,0,0,0,0
BDCRUR32,0,LEAT04,0x00000008,1,0,0,0
BDCRUR32,1,XBOW04,0x00000008,1,0,0,0
BDCRUR32,2,HAMM01,0x00000008,1,0,0,0
BDCRUR32,3,BOLT01,0x00000000,0,20,0,0
BDCRUR32,4,UNICAEL,0x00000000,0,0,0,0
BDCRUR32,5,BDMISC25,0x00000000,0,0,0,0
BDCRUS33,0,HELM01,0x00000008,1,0,0,0
BDCRUS33,1,CHAN04,0x00000008,1,0,0,0
BDCRUS33,2,SHLD03,0x00000008,1,0,0,0
BDCRUS33,3,SW1H04,0x00000008,1,0,0,0
BDCRUS33,4,POTN08,0x00000000,0,1,0,0
BDCRUS33,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS33,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUS33,7,DW#RND12,0x00000000,0,0,0,0
BDCRUS33,8,DW#RND26,0x00000000,0,0,0,0
BDMAPGUA,0,HELM01,0x00000008,1,0,0,0
BDMAPGUA,1,CHAN04,0x00000008,1,0,0,0
BDMAPGUA,2,SHLD03A,0x00000008,1,0,0,0
BDMAPGUA,3,BLUN06,0x00000008,1,1,0,0
BDMAPGUA,4,UNICAEL,0x00000000,0,0,0,0
BDMAPGUA,5,POTN08,0x00000000,0,1,0,0
BDMAPGUA,6,DW#HASPT,0x00000000,0,0,0,0
BDMAPGUA,7,DW#RND11,0x00000000,0,0,0,0
BDMAPGUA,8,DW#RND26,0x00000000,0,0,0,0
BDCRU111,0,BDHELM03,0x00000008,1,0,0,0
BDCRU111,1,PLAT04,0x00000008,1,0,0,0
BDCRU111,2,SW1H02,0x00000000,0,0,999,0
BDCRU111,3,SW1H02,0x00000000,0,0,999,0
BDCRU111,4,POTN52,0x00000000,0,1,0,0
BDCRU111,5,POTN09,0x00000000,0,1,0,0
BDCRU111,6,POTN03,0x00000000,0,1,0,0
BDCRU111,7,UNICHILL,0x00000000,0,0,0,0
BDCRU111,8,DW#HASPT,0x00000000,0,0,0,0
BDCRU111,9,DW#RND12,0x00000000,0,0,0,0
BDCRUE32,0,HELM01,0x00000008,1,0,0,0
BDCRUE32,1,CHAN02,0x00000000,0,0,0,0
BDCRUE32,2,BOW02,0x00000000,0,0,0,0
BDCRUE32,3,SW1H07,0x00000008,1,0,0,0
BDCRUE32,4,AROW11,0x00000000,0,40,0,0
BDCRUE32,5,UNICAEL2,0x00000000,0,0,0,0
BDCRUE32,6,POTN52,0x00000000,0,1,0,0
BDCRUE32,7,POTN09,0x00000000,0,1,0,0
BDCRUE32,8,DW#HASPT,0x00000000,0,0,0,0
BDCRUE32,9,DW#RND12,0x00000000,0,0,0,0
BDCRU112,0,SW1H43,0x00000000,0,0,999,0
BDCRU112,1,POTN52,0x00000000,0,1,0,0
BDCRU112,2,POTN11,0x00000000,0,1,0,0
BDCRU112,3,DW#HASPT,0x00000000,0,0,0,0
BDCRU112,4,DW#RND26,0x00000000,0,0,0,0
BDGOLSTO,0,IMMUNE2,0x0000000A,1,0,0,0
BDGOLSTO,1,GOLSTONE,0x0000000A,1,0,0,0
BDGOLSTO,2,GOLSTO,0x0000000A,1,0,0,0
BDCRUS32,0,HELM01,0x00000008,1,0,0,0
BDCRUS32,1,LEAT04,0x00000008,1,0,0,0
BDCRUS32,2,DAGG01,0x00000008,1,0,0,0
BDCRUS32,3,DAGG05,0x00000000,0,10,0,0
BDCRUS32,4,UNICAEL,0x00000000,0,0,0,0
BDCRUS32,5,POTN08,0x00000000,0,1,0,0
BDCRUS32,6,POTN10,0x0000000A,1,1,0,0
BDCRUS32,7,POTN10,0x00000000,0,1,0,0
BDFF1271,0,HELM09,0x00000000,0,0,0,0
BDFF1271,1,PLAT01,0x00000000,0,0,0,0
BDFF1271,2,XBOW01,0x00000000,0,0,0,0
BDFF1271,3,SW1H08,0x00000000,0,0,0,0
BDFF1271,4,BOLT02,0x00000000,0,20,0,0
BDFF1271,5,POTN52,0x00000000,0,1,0,0
BDFF1271,6,UNIFLAM,0x00000000,0,0,0,0
BDFF1271,7,DW#HASPT,0x00000000,0,0,0,0
BDFF1271,8,DW#RND12,0x00000000,0,0,0,0
BDFF1271,9,DW#RND26,0x00000000,0,0,0,0
BDWTR62,0,HELM13,0x00000008,1,0,0,0
BDWTR62,1,CHAN04,0x00000008,1,0,0,0
BDWTR62,2,HALB01,0x00000008,1,0,0,0
BDWTR62,3,UNIWATER,0x00000000,0,0,0,0
BDWTR62,4,POTN08,0x00000008,1,1,0,0
BDWTR62,5,DW#HASPT,0x00000000,0,0,0,0
BDWTR62,6,DW#RND12,0x00000000,0,0,0,0
BDWTR62,7,DW#RND26,0x00000000,0,0,0,0
BDFIST64,0,HELM09,0x00000000,0,0,0,0
BDFIST64,1,CHAN04,0x00000000,0,0,0,0
BDFIST64,2,SHLD01A,0x00000000,0,0,0,0
BDFIST64,3,SW1H04,0x00000000,0,0,0,0
BDFIST64,4,POTN08,0x00000000,0,2,0,0
BDFIST64,5,RING18,0x00000000,0,0,0,0
BDFIST64,6,MISC37,0x00000000,0,0,0,0
BDFIST64,7,BDMISC58,0x00000000,0,0,0,0
BDFIST64,8,UNIFLAM,0x00000000,0,0,0,0
BDFIST64,9,DW#HASPT,0x00000000,0,0,0,0
BDFIST64,10,DW#RND12,0x00000000,0,0,0,0
BDFIST64,11,DW#RND26,0x00000000,0,0,0,0
BDDAGF61,0,HELM15_,0x00000000,0,0,0,0
BDDAGF61,1,CHAN01,0x00000000,0,0,0,0
BDDAGF61,2,SHLD01A,0x00000000,0,0,0,0
BDDAGF61,3,AX1H01,0x00000000,0,0,999,0
BDDAGF61,4,POTN08,0x00000000,0,1,0,0
BDDAGF61,5,UNIDAGG,0x00000000,0,0,0,0
BDDAGF61,6,DW#HASPT,0x00000000,0,0,0,0
BDDAGF61,7,DW#RND12,0x00000000,0,0,0,0
BDDAGF61,8,DW#RND26,0x00000000,0,0,0,0
BDFIST30,0,HELM09,0x00000008,1,0,0,0
BDFIST30,1,CHAN04,0x00000008,1,0,0,0
BDFIST30,2,SHLD03A,0x00000008,1,0,0,0
BDFIST30,3,SW1H04,0x00000008,1,0,0,0
BDFIST30,4,POTN08,0x00000000,0,1,0,0
BDFIST30,5,UNIFLAM,0x00000000,0,0,0,0
BDFIST30,6,DW#HASPT,0x00000000,0,0,0,0
BDFIST30,7,DW#RND12,0x00000000,0,0,0,0
BDFIST30,8,DW#RND26,0x00000000,0,0,0,0
BDFIST31,0,HELM09,0x00000008,1,0,0,0
BDFIST31,1,CHAN01,0x00000008,1,0,0,0
BDFIST31,2,SHLD01A,0x00000008,1,0,0,0
BDFIST31,3,BLUN04,0x00000008,1,0,0,0
BDFIST31,4,SLNG01,0x00000008,1,0,0,0
BDFIST31,5,BULL01,0x00000000,0,40,0,0
BDFIST31,6,POTN08,0x00000000,0,2,0,0
BDFIST31,7,UNIFLAM,0x00000000,0,0,0,0
BDFIST31,8,DW#HASPT,0x00000000,0,0,0,0
BDFIST36,0,HELM09,0x00000008,1,0,0,0
BDFIST36,1,CHAN01,0x00000008,1,0,0,0
BDFIST36,2,BOW03,0x00000008,1,0,0,0
BDFIST36,3,SW1H01,0x00000008,1,0,999,0
BDFIST36,4,AROW01,0x00000008,1,40,0,0
BDFIST36,5,POTN08,0x00000008,1,1,0,0
BDFIST36,6,UNIFLAM,0x00000000,0,0,0,0
BDFIST36,7,DW#HASPT,0x00000000,0,0,0,0
BDFIST36,8,DW#RND12,0x00000000,0,0,0,0
BDFIST36,9,DW#RND26,0x00000000,0,0,0,0
BDFIST38,0,HELM09,0x00000008,1,0,0,0
